sim,period,inter,direc,cycle,type,vspfast,vspslow,vspmass,vehicleslow,vehiclefast,avgspeed,avgaccel,avgTT
0,morning2,Sheldon,NB,10,42,105.45230601079342,0.0,1745.868378314696,0,2,50.07258064516125,0.019354838709677427,
0,morning2,Sheldon,NB,10,52,-9.384995596021946,-23.225289195060117,-278.4592218310498,1,1,46.620999999999995,-0.44849999999999995,
0,morning2,Sheldon,NB,11,21,3082.3374295223725,2047.3998905359676,7585.855548902274,50,63,34.51034579439258,0.13300934579439214,77.0027777777778
0,morning2,Sheldon,NB,11,42,20.72215856473811,129.77593736638602,2491.646476235691,2,1,13.307368421052633,0.26921052631578946,97.75
0,morning2,Sheldon,NB,11,52,6.92234855797616,34.3470241218123,352.3991733127136,1,1,14.473200000000002,-0.4512000000000002,92.8
0,morning2,Sheldon,NB,11,61,44.668396506678015,0.0,1025.4536293189092,0,1,49.59571428571428,0.2557142857142857,
0,morning2,Sheldon,NB,12,21,2613.1985991622755,443.18261215518703,4519.776535296263,17,38,53.509843205575045,0.18015679442508728,49.12777777777778
0,morning2,Sheldon,NB,12,61,2.38486159569581,0.0,54.74933442851338,0,1,47.17642857142857,-0.08500000000000003,54.9
0,morning2,Sheldon,NB,12,42,-0.8090686025828528,17.255303325314955,272.2838620695527,2,2,28.899696969696976,-0.003030303030303134,61.1
0,morning2,Sheldon,NB,13,42,0.0,22.195829293954407,367.4741497907092,1,0,6.573,0.6539999999999999,
0,morning2,Sheldon,NB,13,21,3853.3546596671463,1589.4991233806531,8048.892174371086,31,44,43.756872340425645,0.3309148936170205,60.175000000000004
0,morning2,Sheldon,NB,13,61,83.341155426302,0.0,1913.2652386739667,0,1,50.466363636363646,0.10818181818181816,
0,morning2,Sheldon,NB,14,21,2698.6801685683963,1293.4218222397085,5903.520424007025,40,37,40.18484375000001,0.05326388888888915,62.0
0,morning2,Sheldon,NB,14,61,0.0,75.33841587725233,1729.546122769726,1,0,14.231666666666667,-0.5358333333333333,68.1
0,morning2,Sheldon,NB,15,21,1886.9664930833171,1828.4116780064599,5494.301239407562,54,51,31.70822962962957,-0.0818074074074068,74.98947368421054
0,morning2,Sheldon,NB,15,61,5.713622535774416,49.4479034238537,1266.3446959779096,2,3,39.041698113207566,-0.09443396226415088,
0,morning2,Sheldon,NB,16,21,1832.2564211018519,1031.114226726141,4234.3525140080355,37,41,37.84804123711344,0.1447193585337914,69.38750000000002
0,morning2,Sheldon,NB,16,61,0.0,51.051724781704316,1171.9958752618797,2,0,20.18964285714285,0.11464285714285712,76.80000000000001
0,morning2,Sheldon,NB,17,21,4079.471665063394,101.58908342289219,6182.95263486152,19,42,53.722550335570396,-0.037785234899328876,47.407999999999994
0,morning2,Sheldon,NB,17,61,221.3152248235435,0.0,5080.739813100383,0,3,51.056846153846216,-0.011615384615384616,51.45
0,morning2,Sheldon,NB,18,21,2336.001263344027,202.54982580569362,3754.0093506346066,8,22,58.02167692307694,0.042030769230769316,45.875
0,morning2,Sheldon,NB,18,52,39.662410704515935,0.0,338.6773250058616,0,1,50.78999999999997,0.0,51.6
0,morning2,Sheldon,NB,19,21,3543.149971567727,134.20199194755034,5438.068083646392,9,34,57.380612813370405,-0.030464252553389005,43.93684210526316
0,morning2,Sheldon,NB,19,42,70.71970433532324,0.0,1170.8354249756117,0,1,51.85,-0.012549019607843137,50.6
0,morning2,Sheldon,NB,20,21,1301.045230875647,-485.33222796631384,1206.2763887023216,15,30,47.08036405005692,-0.6125369738339026,43.15833333333333
0,morning2,Sheldon,NB,20,42,-4.918622775729185,-3.751098999675113,-143.53591371359357,2,2,31.5992,-0.44539999999999985,
0,morning2,Sheldon,NB,21,42,102.48647769558602,60.90371709568802,2705.088064964333,2,1,30.25235294117648,-0.029999999999999975,97.4
0,morning2,Sheldon,NB,21,21,2443.4492351352887,834.6819494350434,4847.700395742607,21,34,50.591089108910936,0.11371287128712856,59.38260869565217
0,morning2,Sheldon,NB,21,61,94.34792519433505,0.0,2165.947960428255,0,3,52.546603773584934,-0.012452830188679246,52.0
0,morning2,Sheldon,NB,21,52,28.26914728693074,16.097982957662502,378.8509251585817,1,1,47.21604651162789,0.06674418604651162,56.3
0,morning2,Sheldon,NB,22,21,2636.835892083934,271.4518099700517,4300.775853797434,23,37,51.24380873866442,-0.039991755976916614,48.15999999999999
0,morning2,Sheldon,NB,22,42,38.05793857064021,65.75042308851798,1718.651235629023,3,2,40.84065934065933,0.024725274725274745,47.4
0,morning2,Sheldon,NB,23,21,3753.3169463639556,1130.2065350290322,7221.75452428395,20,40,43.27798523206746,-0.23580168776371302,57.82941176470588
0,morning2,Sheldon,NB,24,21,2181.9484905429617,1244.0999284861573,5066.440402060261,30,26,43.46524355300861,0.1599856733524356,55.83181818181817
0,morning2,Sheldon,NB,24,42,118.62606027172703,58.53460694602826,2933.072006457157,1,2,55.23636363636361,0.10545454545454541,51.7
0,morning2,Sheldon,NB,25,21,3127.550966985695,279.39436539236675,5038.190757520677,29,33,45.42510177281683,-0.20685489166119528,57.01578947368421
0,morning2,Sheldon,NB,25,42,0.0,11.8035988951249,195.42038330768784,1,0,7.309333333333333,0.26933333333333326,
0,morning2,Sheldon,NB,25,52,10.308218074922387,1.925988281008589,104.4678880732946,1,1,39.47249999999999,-0.11666666666666664,
0,morning2,Sheldon,NB,26,21,5270.630134047126,1099.8449207363053,9420.658511013738,45,51,44.10275397796815,0.11102203182374534,68.10000000000001
0,morning2,Sheldon,NB,26,52,0.0,12.322762597353579,105.2240698188022,1,0,6.477777777777778,-0.1522222222222223,
0,morning2,Sheldon,NB,27,21,3097.3754807900077,700.8647046206431,5616.83758618527,26,30,49.00285540704759,0.11770352369380309,61.12380952380952
0,morning2,Sheldon,NB,27,42,57.18249764077502,41.977466993912884,1641.692374491893,1,1,46.030294117647045,0.18323529411764705,64.9
0,morning2,Sheldon,NB,27,61,139.42920011193414,52.01144792760561,4394.908317381859,1,1,52.84413793103447,0.28448275862068967,63.2
0,morning2,Sheldon,NB,28,21,4765.358029373562,-26.146162341545075,7008.346508966946,9,36,59.064219696969744,-0.005553030303030283,46.26153846153846
0,morning2,Sheldon,NB,28,52,32.08129180213023,0.0,273.94215069839004,0,1,54.15666666666667,-0.00641025641025641,
0,morning2,Sheldon,NB,28,61,78.83362041964803,0.0,1809.7856313152313,0,1,52.32054054054051,0.006216216216216217,
0,morning2,Sheldon,NB,29,21,3976.8466195312103,1165.4759820695492,7604.466663247203,21,49,53.70954722872772,0.0968774395003901,59.49230769230771
0,morning2,Sheldon,NB,29,52,31.995648084434315,32.81972588912754,553.4584783602447,1,2,45.78902777777779,0.07652777777777775,73.80000000000001
0,morning2,Sheldon,NB,29,61,24.826338781578944,91.05267487983382,2660.237761237435,1,1,14.865384615384615,0.9199999999999999,95.8
0,morning2,Sheldon,NB,29,42,63.52138416666666,0.0,1051.6600362633333,0,1,54.900000000000034,0.0,47.9
0,morning2,Sheldon,NB,30,21,2121.296700311662,88.35262467041473,3267.6294217834943,8,27,58.71387596899214,0.01106976744186047,42.9
0,morning2,Sheldon,NB,30,61,97.09229602936317,0.0,2228.9505585303787,0,2,51.9074074074074,-0.009444444444444443,50.5
0,morning2,Sheldon,NB,30,42,57.75896131985954,0.0,956.2573636115945,0,1,57.485263157894764,-0.023157894736842106,45.6
0,morning2,Sheldon,NB,31,21,2188.1646483451736,-106.29495922399052,3078.668896272405,20,29,48.06408560311282,-0.324056420233463,47.74545454545455
0,morning2,Sheldon,NB,31,61,73.26116404547797,0.0,1681.8585943046307,0,1,56.08,-0.02724999999999999,
0,morning2,Sheldon,NB,32,61,89.03692402231049,85.76173532657381,4012.8577170347985,1,1,45.89854545454546,0.19418181818181818,71.0
0,morning2,Sheldon,NB,32,21,2918.3763753029884,1023.1476535813114,5828.725733914102,26,33,46.43052313883296,-0.11494969818913443,67.17
0,morning2,Sheldon,NB,32,52,35.48091928110685,0.0,302.97156974137135,0,1,54.716666666666676,-0.005,49.7
0,morning2,Sheldon,NB,33,21,2595.1191062091902,691.4875625625787,4860.233941779691,15,31,48.44081699346405,0.11661764705882342,71.5625
0,morning2,Sheldon,NB,33,61,106.06527747563042,0.0,2434.9435448358167,0,1,66.34031250000005,0.008750000000000008,
0,morning2,Sheldon,NB,34,21,2116.2333275454985,195.7773624034155,3419.0014082964535,10,34,54.45767628205124,0.008910256410256409,49.915000000000006
0,morning2,Sheldon,NB,35,21,2462.2288420857117,427.1913156005469,4272.874529186439,13,29,56.8266551724137,0.14129310344827578,58.44
0,morning2,Sheldon,NB,35,52,6.292859957117026,11.38118407795466,150.91866201547714,1,2,41.348235294117664,-0.32294117647058834,50.5
0,morning2,Sheldon,NB,36,21,2877.2786215794886,1554.5884560964078,6553.845034467115,32,37,46.15708449396446,-0.1540389972144846,73.05384615384615
0,morning2,Sheldon,NB,36,52,103.02116129229549,67.29499088094722,1454.3296234073193,4,3,42.074854368932066,-0.10611650485436895,
0,morning2,Sheldon,NB,36,42,59.33624770647432,-2.9498661164220996,933.5329336049045,1,1,49.97194444444446,0.004166666666666675,
0,morning2,Sheldon,NB,37,52,68.68522267095433,-5.570910738653044,538.9331095899207,3,4,44.86614583333338,-0.016249999999999997,71.69999999999999
0,morning2,Sheldon,NB,37,21,2201.8452813740196,676.7862187955731,4256.920262450793,12,27,55.930881889763846,0.16283464566929143,58.099999999999994
0,morning2,Sheldon,NB,38,21,2830.61914148465,176.87739780608078,4447.485882303132,14,40,55.236497237569004,-0.009812154696132648,45.519047619047626
0,morning2,Sheldon,NB,38,52,12.160490420645521,23.26536285870655,302.5013611523873,1,1,45.902631578947364,0.3178947368421053,
0,morning2,Sheldon,NB,38,42,42.50669827810264,9.715957958572488,864.5982966543935,1,1,48.90763157894736,-0.00578947368421054,52.5
0,morning2,Sheldon,SB,1,21,1500.828540927904,615.270355866711,3129.2870485798767,14,23,47.31361930294904,0.10455764075067053,85.1
0,morning2,Sheldon,SB,1,52,30.734541416085094,0.5901715684767979,267.481724175174,2,2,40.835555555555565,-0.1481481481481481,91.4
0,morning2,Sheldon,SB,2,21,1306.9945062002141,791.5104003393585,3103.2690557907194,18,20,44.40153846153844,0.35257396449704165,54.38333333333335
0,morning2,Sheldon,SB,2,52,129.91785308293427,42.24296074435058,1470.0811892711854,2,2,52.42564102564106,0.28051282051282067,
0,morning2,Sheldon,SB,2,61,72.16260565557087,2.835575375592924,1721.735341881496,2,3,51.378888888888895,-0.07476190476190477,48.4
0,morning2,Sheldon,SB,3,21,2468.47854491145,-41.61671684005712,3588.843271351976,6,23,57.066484490398835,-0.08483013293943878,45.31666666666666
0,morning2,Sheldon,SB,3,52,107.11122341566202,0.0,914.622736746338,0,2,61.19661971830988,0.05281690140845068,46.0
0,morning2,Sheldon,SB,3,61,49.20785702025379,16.73640616432191,1513.8842963676734,1,1,32.59326086956521,-0.3317391304347828,
0,morning2,Sheldon,SB,4,61,244.01814864131015,21.05628503105975,6085.321195900738,1,3,56.184705882352915,0.14490196078431372,90.8
0,morning2,Sheldon,SB,4,21,1856.100732238323,-51.90857497750183,2668.039362157302,6,31,58.76510721247552,-0.013372319688109112,70.0
0,morning2,Sheldon,SB,4,52,88.51435866826104,0.0,755.824108668281,0,3,53.63517857142859,0.10428571428571422,
0,morning2,Sheldon,SB,5,21,2150.799108965916,1156.3589720868874,4890.625370260885,30,31,44.637945945946086,0.4246126126126129,70.43809523809524
0,morning2,Sheldon,SB,5,61,68.9732809165946,104.34406284136423,3978.851113537086,2,2,30.160909090909094,0.5045454545454545,74.75
0,morning2,Sheldon,SB,5,52,26.844165927486195,56.46752680611909,711.3985442522555,4,2,34.18258064516129,0.22193548387096781,74.73333333333333
0,morning2,Sheldon,SB,6,21,3600.3233987162444,192.77211611892523,5609.2296473382485,17,26,54.7546040126715,0.06296726504751855,47.406666666666666
0,morning2,Sheldon,SB,6,52,167.74242108693915,37.02804758171091,1748.5350319616027,2,3,53.29731182795695,0.2233333333333333,
0,morning2,Sheldon,SB,6,61,114.73147605490112,71.41137996516588,4273.286757652646,1,1,46.06370370370369,0.39444444444444454,
0,morning2,Sheldon,SB,7,52,18.194510765925447,35.55577492355345,458.97368950246033,2,1,32.036500000000004,0.7050000000000001,67.6
0,morning2,Sheldon,SB,7,21,1048.6530372556306,204.36082945600444,1852.9569060931658,8,10,47.51931818181821,0.05487012987012989,
0,morning2,Sheldon,SB,8,21,1341.1221696187804,363.6566384664463,2521.026901396433,13,26,39.10887323943665,-0.06573239436619696,56.226315789473695
0,morning2,Sheldon,SB,8,52,39.500519646956896,8.938142662511328,413.61773746054917,1,2,36.41774193548388,-0.05016129032258072,57.3
0,morning2,Sheldon,SB,8,61,13.091954369040497,18.19140419131829,718.1729384041963,1,1,39.99921568627451,-0.05352941176470591,
0,morning2,Sheldon,SB,9,21,2104.2359463503003,-275.11339402293265,2704.9064303817113,18,39,55.48847311827965,-0.1522258064516129,43.97500000000001
0,morning2,Sheldon,SB,9,61,234.51233580191675,-146.3429718072779,2024.1065579671156,3,5,52.595813953488395,-0.11527131782945736,
0,morning2,Sheldon,SB,9,52,25.54856458732221,0.0,218.15919301114437,0,1,58.080000000000005,0.12769230769230766,
0,morning2,Sheldon,SB,10,21,1067.6581655337081,313.5677410164889,2042.5568706064314,20,27,45.63804545454544,0.08479545454545456,67.79444444444444
0,morning2,Sheldon,SB,10,61,-10.841983929644451,140.98693523771263,2987.7412912379577,3,3,23.034655172413792,0.10655172413793093,78.96666666666668
0,morning2,Sheldon,SB,10,52,12.472858944785377,2.937667998132901,131.59048956557916,1,1,38.578,-0.03680000000000008,70.7
0,morning2,Sheldon,SB,11,21,1183.8833023485897,382.4747160581081,2316.3302376198244,6,11,56.33091666666671,0.3644166666666667,61.824999999999996
0,morning2,Sheldon,SB,12,21,1719.3070237922768,410.9409801943648,3150.2107482954452,18,25,40.42717847769031,-0.09129921259842509,57.47857142857142
0,morning2,Sheldon,SB,12,61,221.98515800031885,5.105557057524544,5213.327904122932,2,2,43.81711340206185,-0.06793814432989696,59.5
0,morning2,Sheldon,SB,13,21,3647.733681077302,279.1286541442616,5807.044021325648,6,27,60.22568553459128,0.10686792452830204,43.06666666666666
0,morning2,Sheldon,SB,13,61,403.8104244366163,121.98787275537134,12070.766230988782,2,5,52.010511363636326,0.0802840909090909,
0,morning2,Sheldon,SB,13,52,87.89633718282273,0.0,750.5468232041233,0,2,58.166000000000004,0.10259999999999998,
0,morning2,Sheldon,SB,14,61,24.009185035732884,288.4507377878761,7173.151197139429,4,1,17.65258064516129,1.2816129032258063,79.63333333333333
0,morning2,Sheldon,SB,14,21,1245.4729285618077,665.099854365019,2825.355031392191,13,19,46.280505952381006,0.2600297619047617,71.5625
0,morning2,Sheldon,SB,14,52,57.86514274935623,73.13495455382483,1118.609830871863,2,3,42.19916666666666,0.30333333333333334,74.15
0,morning2,Sheldon,SB,15,21,2130.83728448407,324.1704208434733,3630.465394638371,22,30,41.50937679769893,-0.08614573346116934,54.994736842105254
0,morning2,Sheldon,SB,15,52,7.443630902074872,-12.569987831883383,-43.77396182363487,3,3,41.489705882352915,-0.3052941176470588,64.8
0,morning2,Sheldon,SB,15,61,-9.87543228559275,14.740199645962583,111.68060050549636,1,1,32.03916666666666,-0.2564583333333337,68.8
0,morning2,Sheldon,SB,15,42,114.4940825183967,14.026962772940582,2127.7944258433804,1,1,58.015,0.5257142857142857,
0,morning2,Sheldon,SB,16,42,97.68004017528068,-7.980336817986967,1485.0682887833548,1,1,48.98571428571428,0.812857142857143,
0,morning2,Sheldon,SB,16,52,20.008137450360582,25.24470877566401,386.41405392402396,1,1,39.44571428571429,0.535,87.3
0,morning2,Sheldon,SB,16,21,2628.3852702425525,62.365523221757954,3979.082273375022,4,25,59.22771897810229,0.070985401459854,
0,morning2,Sheldon,SB,16,61,139.25380145411762,0.0,3196.8534190886185,0,1,61.49619047619048,0.1833333333333333,
0,morning2,Sheldon,SB,17,21,1381.653064291063,684.645684589928,3055.642589845209,11,22,46.43526845637581,0.30456375838926186,53.17142857142857
0,morning2,Sheldon,SB,17,61,194.70265857349906,99.12973866117501,6745.518570623535,2,2,43.65500000000001,0.23380000000000004,55.3
0,morning2,Sheldon,SB,17,52,-35.19254038746299,0.0,-300.50910236854645,0,1,59.007000000000005,-0.6130000000000001,
0,morning2,Sheldon,SB,18,21,2608.984455354804,349.5534011124169,4375.085782143726,26,31,43.028477321814265,0.0030129589632827206,
0,morning2,Sheldon,SB,18,61,275.71615143640724,169.8987947831012,10229.99479757975,4,3,37.982342342342335,0.22072072072072074,
0,morning2,Sheldon,SB,18,52,28.46832419892066,0.0,243.0910203345835,0,1,60.09631578947369,0.05578947368421052,
0,morning2,Sheldon,SB,19,21,2226.0300842055894,1418.090212127828,5388.925094217857,24,36,34.395883424408034,0.02479052823315127,92.96111111111112
0,morning2,Sheldon,SB,19,61,10.586311086793893,154.81474128303523,3797.1165904836334,2,1,11.915128205128207,-0.033076923076923066,97.6
0,morning2,Sheldon,SB,19,52,36.397109529053296,61.56279318935656,836.4796093125018,2,1,36.583015873015896,0.3157142857142857,77.1
0,morning2,Sheldon,SB,20,21,1556.5245689165195,61.25188726820948,2392.367823405977,10,23,48.75876310272542,-0.18807127882599572,45.88666666666666
0,morning2,Sheldon,SB,20,52,0.0,19.38637813979135,165.54028293567833,1,0,16.71857142857143,1.2085714285714284,
0,morning2,Sheldon,SB,20,61,-36.86792770244263,-37.92383696006327,-1716.9966355265583,1,1,36.7748275862069,-0.6896551724137931,
0,morning2,Sheldon,SB,21,61,17.546585913833013,63.97467730037708,1871.4859222039909,2,1,34.3224,0.3703999999999999,87.4
0,morning2,Sheldon,SB,21,52,9.771497287588543,0.0,83.43881533871857,0,1,61.0,-0.023636363636363643,47.2
0,morning2,Sheldon,SB,21,21,1341.9023507968159,144.93857201050974,2198.7403566474727,6,19,53.921807228915625,0.22835341365461848,44.575
0,morning2,Sheldon,SB,22,21,2305.278919602429,415.41370848278933,4023.360258412421,7,27,56.384657534246514,0.24468036529680368,
0,morning2,Sheldon,SB,22,61,435.59271054687633,9.990960482462908,10229.276812163329,1,4,57.67714285714285,0.28071428571428575,
0,morning2,Sheldon,SB,22,42,151.15606802916312,0.0,2502.5398622908247,0,1,63.22291666666667,0.2754166666666666,
0,morning2,Sheldon,SB,22,52,24.32589307614974,0.0,207.7188009772426,0,1,52.17,0.5619999999999999,
0,morning2,Sheldon,SB,23,21,2354.8580954000076,1037.288476156342,5016.30635001753,20,30,50.33097560975607,0.29797373358348994,81.63125
0,morning2,Sheldon,SB,23,61,450.31762419362025,161.84384513474328,14053.407991892382,3,4,47.93706521739131,0.31815217391304346,78.05000000000001
0,morning2,Sheldon,SB,23,42,0.0,63.49850760644087,1051.281291932235,1,0,13.8975,0.8500000000000001,89.3
0,morning2,Sheldon,SB,23,52,87.65028328270922,24.909218956196504,961.1455896180161,1,2,50.912045454545456,0.30022727272727273,79.5
0,morning2,Sheldon,SB,24,21,1773.210509660753,58.05362274305333,2708.0733989987484,25,38,50.405259668508315,-0.10223204419889496,47.71363636363637
0,morning2,Sheldon,SB,24,61,126.07535960036721,46.280250481986165,3956.772566617668,2,2,50.977323943661986,0.005211267605633785,46.05
0,morning2,Sheldon,SB,24,52,18.98079286701321,14.2571680402137,283.8189481868106,1,1,41.76,1.3275000000000001,
0,morning2,Sheldon,SB,25,21,1536.9199119844486,-817.1387281073685,1064.4124147174261,22,30,46.47051619433214,-0.42840080971659866,
0,morning2,Sheldon,SB,25,52,33.214467136542524,32.64116154560241,562.3412133168355,1,1,51.38874999999999,0.36781250000000015,
0,morning2,Sheldon,SB,25,61,271.06110097554154,28.76100483609325,6883.024478136662,1,2,52.53454545454547,0.24772727272727268,
0,morning2,Sheldon,SB,26,21,3161.747951328428,1661.3666067507047,7132.421808487421,25,38,43.13095952023987,0.10494752623688171,95.07000000000001
0,morning2,Sheldon,SB,26,52,171.7468360808225,31.108976181453,1732.1857809075705,1,5,50.7809756097561,0.18695121951219518,84.1
0,morning2,Sheldon,SB,26,61,301.0456022943414,176.07216085002725,10953.205847802637,2,3,38.98352272727271,0.02181818181818178,84.15
0,morning2,Sheldon,SB,26,42,101.58573465631997,0.0,1681.8534229700335,0,1,60.665000000000006,0.17045454545454544,
0,morning2,Sheldon,SB,27,21,1262.3784003765459,1035.788370848501,3398.529021287599,17,21,33.34086065573773,0.7518032786885249,72.83846153846153
0,morning2,Sheldon,SB,27,61,111.59001279749465,154.08238470383344,6099.048668265118,3,1,33.09584905660377,0.3347169811320756,70.3
0,morning2,Sheldon,SB,27,42,13.258248887503608,35.02561877826059,799.3877130743922,1,1,24.076923076923077,0.3269230769230769,76.5
0,morning2,Sheldon,SB,27,52,3.425123428238234,47.432685897195555,434.2748338298791,3,2,18.352499999999996,0.3935714285714286,71.6
0,morning2,Sheldon,SB,28,21,2614.316190322224,2.8296046100588725,3870.23520154586,10,33,57.32500000000015,-0.014183673469387722,44.76842105263157
0,morning2,Sheldon,SB,28,52,55.045506722208216,0.0,470.0335819009359,0,1,64.2976315789474,0.029736842105263166,41.5
0,morning2,Sheldon,SB,28,61,305.39352110571474,69.54596328265954,8607.49624140947,1,2,56.383370786516835,0.12898876404494397,42.3
0,morning2,Sheldon,SB,29,21,1471.4760185185794,-202.9683549649663,1875.869132863083,22,25,42.205172727272725,-0.40820000000000023,43.3
0,morning2,Sheldon,SB,30,21,2023.0509427619702,1070.4065912540534,4574.605001302895,32,38,42.199623233908994,0.08378335949764523,100.5933333333333
0,morning2,Sheldon,SB,30,61,35.313923078864406,-15.58731560823045,452.8642800483529,1,1,51.541999999999994,-0.0775,
0,morning2,Sheldon,SB,30,52,33.633515458470704,8.330788232889322,358.3331892205233,1,1,46.195454545454545,0.5054545454545455,
0,morning2,Sheldon,SB,31,21,2274.347324072388,67.71903599905154,3463.447733273644,3,22,58.33328888888882,0.10379999999999999,59.9
0,morning2,Sheldon,SB,31,61,110.22386864924772,0.0,2530.412438849102,0,2,60.301111111111105,-0.0055555555555555705,54.300000000000004
0,morning2,Sheldon,SB,31,52,101.51725490064506,0.0,866.8558395966081,0,3,56.8008,0.05719999999999998,52.7
0,morning2,Sheldon,SB,32,21,4101.825497328673,315.9749305735106,6533.043272781749,5,30,58.90339843750029,0.044042968749999994,44.557142857142864
0,morning2,Sheldon,SB,32,61,393.1251460995373,-1.932891424003481,8980.61154396936,1,2,58.32954022988505,0.1019540229885058,47.0
0,morning2,Sheldon,SB,33,21,2049.6319182430484,765.135428719386,4162.4779526880475,13,28,53.06712195121954,0.4066585365853657,71.525
0,morning2,Sheldon,SB,33,61,179.8293790845596,36.41519485597573,4964.332738800939,1,1,55.69666666666669,0.14755555555555552,
0,morning2,Sheldon,SB,33,52,32.170795067445994,0.0,274.7064190809213,0,1,61.817499999999995,0.835,
0,morning2,Sheldon,SB,34,21,3349.974257689413,558.9577850000252,5780.528704729141,40,45,39.10230242688239,0.0013814561294336434,57.823076923076925
0,morning2,Sheldon,SB,34,52,61.65097630789597,3.672309626651506,557.7955385951009,1,2,54.34466666666668,0.07866666666666669,49.7
0,morning2,Sheldon,SB,34,61,66.7025092763206,-7.214687418188739,1365.663592056145,5,5,33.89748633879781,-0.08568306010928964,
0,morning2,Sheldon,SB,35,61,0.0,120.49122695788418,2766.1204710265015,2,0,16.294375000000002,1.0225,121.8
0,morning2,Sheldon,SB,35,21,2020.296449489146,460.11815059675394,3668.037110607029,18,25,51.37086280056565,0.0336775106082037,97.05555555555556
0,morning2,Sheldon,SB,35,52,24.801774726965178,-19.55579676657321,44.79540580378702,1,1,56.27282051282051,-0.15000000000000005,
0,morning2,Sheldon,SB,36,21,2453.1514324871773,668.2591734992017,4615.942004132657,20,29,47.166625421822346,-0.14089988751406074,75.58461538461539
0,morning2,Sheldon,SB,36,52,0.0,34.896774617265905,297.9835584568336,2,0,19.09,0.7326666666666668,103.2
0,morning2,Sheldon,SB,36,61,31.17349171539992,0.0,715.6507221682039,0,1,58.98750000000004,-0.10444444444444445,
0,morning2,Sheldon,SB,37,21,1715.4275332712862,378.5628314524188,3096.592951353415,9,25,54.821707317073184,0.38348432055749115,89.46000000000001
0,morning2,Sheldon,SB,37,61,0.0,92.95030067056467,2133.862655102572,1,0,17.544999999999998,1.1600000000000001,93.6
0,morning2,Sheldon,SB,38,21,977.1955227561637,-16.702790814764477,1420.3766519949409,8,16,50.594183266932234,0.028804780876494022,45.625
0,morning2,Sheldon,SB,38,52,24.683487236047945,0.0,210.7722975086134,0,1,62.296363636363644,0.0022727272727272774,45.0
0,morning2,Sheldon,SB,38,61,201.0614934912916,0.0,4615.774335801399,0,1,57.796470588235294,0.46882352941176475,
0,morning2,Pinebush,NB,1,52,34.46222736650181,23.906224319401318,498.4082089459268,2,2,35.185405405405405,0.11648648648648655,54.5
0,morning2,Pinebush,NB,1,21,2619.9253203224507,1510.4557492754222,6108.007525721334,39,39,32.84682137834031,0.21007032348804466,70.46153846153845
0,morning2,Pinebush,NB,2,21,3592.7666023199713,2078.0783928466885,8386.045578852456,35,46,32.45460269865062,-0.20197901049475325,103.04800000000002
0,morning2,Pinebush,NB,2,61,184.8638946054518,114.63384028410582,6875.5778857961495,2,2,35.392916666666665,0.33604166666666674,80.3
0,morning2,Pinebush,NB,2,52,39.46504170705484,43.897996018813316,711.8369791411882,2,2,28.40478260869565,-0.4099999999999999,90.8
0,morning2,Pinebush,NB,3,21,2519.8772422699035,1174.8085660908368,5463.701373403863,38,51,43.3171653543307,-0.01406074240719912,86.1
0,morning2,Pinebush,NB,3,52,41.32789362181028,57.90810283457873,847.3761737411058,3,3,34.74754716981131,-0.07075471698113205,118.4
0,morning2,Pinebush,NB,3,61,51.15164000854478,0.0,1174.2896319220827,0,1,50.2104,0.0092,
0,morning2,Pinebush,NB,4,21,3795.5996962929207,1597.286411743255,7974.999976563896,28,51,45.21226249999996,0.022075000000000056,96.28888888888889
0,morning2,Pinebush,NB,4,61,40.3504618446398,96.33676916709923,3137.932589578961,1,1,17.63611111111111,-0.8255555555555559,102.9
0,morning2,Pinebush,NB,4,52,27.804962778529838,20.311785320913447,410.8689120211462,1,1,44.44250000000001,0.48312499999999997,
0,morning2,Pinebush,NB,5,21,2324.801878316392,1204.8948953665742,5219.71558892237,21,29,40.55125944584381,0.3642821158690176,97.30499999999999
0,morning2,Pinebush,NB,5,42,7.333368508771929,-12.554099279239772,-86.43441863586561,1,1,26.528,-0.1246666666666667,54.0
0,morning2,Pinebush,NB,5,52,44.56945953279145,60.264074862950125,895.1735502052372,2,2,20.907600000000002,1.0056,116.8
0,morning2,Pinebush,NB,6,21,1713.8534793417332,701.3368288762048,3571.583427792686,33,38,40.21870662460568,0.025063091482649777,75.96666666666667
0,morning2,Pinebush,NB,6,61,44.06089237674524,70.88983314069489,2638.927024324187,2,2,25.48551020408163,-0.028163265306122436,
0,morning2,Pinebush,NB,6,42,-2.8206615945599633,-19.159502370045487,-363.9035945980079,1,1,44.27230769230768,-0.26384615384615384,
0,morning2,Pinebush,NB,7,21,2915.507652139903,1258.4206187273296,6172.405126958463,21,34,46.50393526405451,0.19369676320272608,97.15
0,morning2,Pinebush,NB,7,61,54.824477505803685,85.11002912079778,3212.480386793075,1,2,24.92,0.7069230769230769,129.3
0,morning2,Pinebush,NB,7,52,20.56076739694486,0.0,175.56839280251216,0,1,52.62360000000002,-0.001999999999999996,
0,morning2,Pinebush,NB,8,21,1940.7576005264996,649.0707280241095,3829.8381322606406,52,53,31.23595933926301,-0.2747903430749683,87.16666666666667
0,morning2,Pinebush,NB,8,42,0.0,14.733702068866874,243.93117145216,2,0,14.000540540540538,0.05756756756756756,83.5
0,morning2,Pinebush,NB,8,52,-5.149668793655098,6.425737812123471,10.896353348701439,1,1,42.38333333333334,0.025757575757575746,
